Title	Issue #	Month	Year	Publisher	Genre	Format	Condition	# of Copies	Value	Notes 1	Notes 2	GCD URL	CV URL
New Funnies	140		1948	Dell		Standard comic	2.0 Good	1	$7			https://my.comics.org/issue/7031/?issue_detail=	
New Funnies	146		1949	Dell		Standard comic	1.0 Fair	1	$3			http://my.comics.org/issue/7467/	
New Funnies	147		1949	Dell		Standard comic	2.0 Good	1	$7			https://my.comics.org/issue/7540/?issue_detail=	
New Funnies	177		1951	Dell		Standard comic	2.0 Good	1	$6			http://my.comics.org/issue/9231/	
New Funnies	184		1952	Dell		Standard comic	2.0 Good	1	$6			https://my.comics.org/issue/9690/?issue_detail=	
New Funnies	189		1952	Dell		Standard comic	2.0 Good	1	$6			https://my.comics.org/issue/10068/?issue_detail=	
New Funnies	198			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/10702/	
New Funnies	200			Dell		Standard comic	0.5 Poor	1	$0		no cover	https://www.comics.org/issue/10821/	
New Funnies	207			Dell		Standard comic	0.5 Poor	1	$0		no cover	https://www.comics.org/issue/11281/	
New Funnies	208			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/11355/	
New Funnies	213			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/11669/	
New Funnies	216			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/11876/	
New Funnies	226			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/12498/	
New Funnies	227			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/12590/	
New Funnies	228		1956	Dell		Standard comic	2.0 Good	1	$4			https://www.comics.org/issue/12647/	
New Funnies	233			Dell		Standard comic	2.0 Good	1	$6			https://www.comics.org/issue/12935/	
New Funnies	238			Dell		Standard comic	1.0 Fair	1	$2			https://www.comics.org/issue/13221/	
New Funnies	252		1958	Dell		Standard comic	2.0 Good	1	$4			https://www.comics.org/issue/14244/	
New Funnies	257			Dell		Standard comic	0.5 Poor	1	$0		no cover	https://www.comics.org/issue/14493/	
New Funnies	262			Dell		Standard comic	2.0 Good	1	$4			https://www.comics.org/issue/14776/	
New Funnies	273			Dell		Standard comic	2.0 Good	1	$4			https://www.comics.org/issue/15361/	
New Mutants	1			Marvel		Standard comic	9.4 Near Mint	1	$5			https://www.comics.org/issue/37236/	
New Teen Titans	16			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/40955/	
New Teen Titans	18			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/41180/	
New Teen Titans	20			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/41384/	
New Teen Titans	22			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/41594/	
New Teen Titans	23			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/41701/	
New Teen Titans	24			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/41902/	
New Teen Titans	25			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/42021/	
New Teen Titans	26			DC		Standard comic	9.2 Near Mint �	1	$5			https://www.comics.org/issue/42134/	
New Teen Titans	27			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	28			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	29			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	30			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	31			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	32			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	33			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	34			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	35			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	36			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	38			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	39			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	41			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	42			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	43			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	44			DC		Standard comic	9.2 Near Mint �	2	$10				
New Teen Titans	50			DC		Standard comic	9.2 Near Mint �	1	$5				
New Teen Titans	nn			DC		Standard comic	9.0 Very Fine/Near Mint	1	$5		Drug Abuse Prevention one		
New Teen Titans Annual	1			DC		Standard comic	9.2 Near Mint �	1	$6				
New Teen Titans Annual	2			DC		Standard comic	9.2 Near Mint �	1	$6				
New Terrytoons	4			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/231295/	
New Terrytoons	5			Gold Key		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/231296/	
New Terrytoons	18			Gold Key		Standard comic	2.0 Good	1	$3			http://my.comics.org/issue/231309/	
New Terrytoons	21			Gold Key		Standard comic	1.0 Fair	1	$0		Andrade bros classicno cover	http://my.comics.org/issue/231312/	
New Terrytoons	23			Gold Key		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/231312/	
New Wave	1			Eclipse		Standard comic		1	$3				
Nexus	8			First		Standard comic		1	$3				
Nick Fury, Agent of Shield	1		1983	Marvel		Standard comic	9.4 Near Mint	1	$3				
Nick Fury, Agent of Shield	13			Marvel		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/22848/	
Night Force	1			DC		Standard comic	8.0 Very Fine	1	$4			https://my.comics.org/issue/36571/	
Night Force	2			DC		Standard comic	8.0 Very Fine	1	$4			https://my.comics.org/issue/36650/	
Night Force	3			DC		Standard comic	8.0 Very Fine	1	$4			https://my.comics.org/issue/36728/	
Night Force	4			DC		Standard comic	8.0 Very Fine	1	$4			https://my.comics.org/issue/36812/	
Night Force	5			DC		Standard comic	8.0 Very Fine	1	$4			https://my.comics.org/issue/36896/	
Nightmask	1			Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$3				
Noman	2			Tower		Standard comic	4.0 Very Good	1	$12			http://my.comics.org/issue/20847/	
Not Brand Echh	1		1967	Marvel	Satire	Standard comic	1.0 Fair	1	$2		missing 2 center pgs	http://my.comics.org/issue/21216/	
Not Brand Echh	2			Marvel		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/21287/	
Not Brand Echh	3			Marvel	Satire	Standard comic	0.5 Poor	1	$0				
Not Brand Echh	4			Marvel	Satire	Standard comic	1.0 Fair	1	$2				
Not Brand Echh	5			Marvel	Satire	Standard comic	0.5 Poor	1	$0			http://my.comics.org/issue/21520/	
Nuclear Dragons Attack!	1			Other	Underground	Standard comic		1	$0				
O. G. Whiz	2			Gold Key		Standard comic	2.0 Good	1	$4	Stanley script		http://my.comics.org/issue/202508/	
O. G. Whiz	9			Gold Key		Standard comic	6.0 Fine	1	$6			http://my.comics.org/issue/202514/	
O. G. Whiz	10			Whitman		Standard comic	8.0 Very Fine	1	$9				
Obnoxio the Clown	1			Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$3				
Official Mandrake the Magician	4		1988	Other		Standard comic	8.0 Very Fine	1	$0			https://www.comics.org/issue/643945/	
Official Marvel No-Prize Book	1			Marvel		Standard comic	9.0 Very Fine/Near Mint	1	$3		Arbitrary value assigned (not in price guide)		
Official Prince Valiant	4			Other		Standard comic		1	$0				https://comicvine.gamespot.com/the-official-prince-valiant-4/4000-715694/
Omaha the Cat Dancer	1		1986	Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer	3			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer	4			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer	5			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer	6			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer	11			Kitchen Sink Press		Standard comic		1	$0			https://my.comics.org/issue/66475/?issue_detail=	
Omaha the Cat Dancer (vol 2)	1			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer (vol 2)	2			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omaha the Cat Dancer (vol 2)	4			Kitchen Sink Press		Standard comic		1	$0			http://my.comics.org/issue/66465/	
Omega Men	1			DC		Standard comic	9.2 Near Mint �	1	$3				
Omega Men	2			DC		Standard comic	9.2 Near Mint �	1	$3				
Omega Men	3			DC		Standard comic	9.2 Near Mint �	1	$7				
Omega Men	4			DC		Standard comic	9.2 Near Mint �	1	$3				
Omega Men	5			DC		Standard comic	9.2 Near Mint �	1	$3			https://www.comics.org/issue/37660/	
Omega Men	7			DC		Standard comic	9.2 Near Mint �	1	$3				
Original Astro Boy	4			Now Comics		Standard comic		1	$3				
Original Dick Tracy	1			Gladstone		Standard comic	9.4 Near Mint	1	$3			http://my.comics.org/issue/260347/	
Oswald the Rabbit	894			Dell		Standard comic	0.5 Poor	1	$0		no cover		
Our Army at War	27			DC		Standard comic	2.0 Good	1	$20		Tears off cover27 in G		
Our Army at War	50			DC		Standard comic	0.5 Poor	1	$0		no cover	http://my.comics.org/issue/13040/	
Our Army at War	51		1956	DC		Standard comic	4.0 Very Good	1	$42			http://my.comics.org/issue/13107/	
Our Army at War	55			DC		Standard comic	4.0 Very Good	1	$42			http://my.comics.org/issue/13340/	
Our Army at War	60			DC		Standard comic	3.0 Good/Very Good	1	$30			http://my.comics.org/issue/13621/	
Our Army at War	121		1962	DC		Standard comic	2.0 Good	1	$10		13 in G	https://my.comics.org/issue/17086/?issue_detail=	
Our Army at War	138			DC		Standard comic	1.0 Fair	1	$7			http://my.comics.org/issue/13621/	
Our Army at War	266			DC		Standard comic	4.0 Very Good	1	$6			http://my.comics.org/issue/13621/	
Our Army at War	272			DC		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/27708/	
Our Army at War	274			DC	War	Standard comic	7.0 Fine/Very Fine	1	$10			http://my.comics.org/issue/27901/	
Our Army at War	275			DC		Standard comic	2.0 Good	1	$5			http://my.comics.org/issue/13621/	
Our Army at War	279			DC	War	Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/28424/	
Our Army at War	284			DC	War	Standard comic	6.0 Fine	1	$6			http://my.comics.org/issue/28969/	
Our Army at War	286			DC		Standard comic	2.0 Good	1	$0				
Our Army at War	287			DC		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/13621/	
Our Army at War	293			DC		Standard comic	2.0 Good	1	$2			https://my.comics.org/issue/29893/?issue_detail=	
Our Army at War	294			DC		Standard comic	2.0 Good	1	$2			http://my.comics.org/issue/13621/	
Our Army at War	298			DC		Standard comic	2.0 Good	1	$2				
Our Army at War	300			DC		Standard comic	4.0 Very Good	1	$6			http://my.comics.org/issue/13621/	
Our Fighting Forces	13			DC		Standard comic	4.0 Very Good	1	$48				
Our Fighting Forces	30		1958	DC		Standard comic	2.0 Good	1	$19			http://my.comics.org/issue/14231/	
Our Fighting Forces	132			DC	War	Standard comic	4.0 Very Good	1	$6			http://my.comics.org/issue/24338/	
Outer Limits	10			Dell		Standard comic	4.5 Very Good +	1	$14			http://my.comics.org/issue/20418/	
Outer Limits	16	October	1966	Dell		Standard comic	4.5 Very Good +	1	$12			http://my.comics.org/issue/259650/	
Outer Space	1		1968	Charlton	Science Fiction	Standard comic	4.0 Very Good	1	$10			http://my.comics.org/issue/22348/	
Pacific Presents	1			Pacific		Standard comic		1	$10	Stevens		http://my.comics.org/issue/36775/	
Pacific Presents	2			Pacific		Standard comic		1	$10	Stevens		http://my.comics.org/issue/37338/	
Pacific Presents	4			Pacific		Standard comic		1	$3	Stevens		http://my.comics.org/issue/136611/	
Palooka-Ville	1		1991	Drawn & Quarterly		Standard comic		1	$8		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	2		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	3		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	4		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	5		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	7		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	https://my.comics.org/issue/66493/	
Palooka-Ville	8		1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	https://my.comics.org/issue/66494/	
Palooka-Ville	10	April	1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	https://my.comics.org/issue/66496/	
Palooka-Ville	11	April	1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	12	April	1991	Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	13			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	14			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	http://my.comics.org/issue/66487/	
Palooka-Ville	15			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)	https://my.comics.org/issue/307754/?issue_detail=	
Palooka-Ville	16			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)		
Palooka-Ville	17			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)		
Palooka-Ville	18			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)		
Panic	1		1954	EC	Satire	Standard comic	4.0 Very Good	1	$66		Used in Senate investigation hearings	http://my.comics.org/issue/11104/	
Panic	1		1997	Gemstone	Satire	Standard comic		1	$3			http://my.comics.org/issue/304817/	
Panic	3		1954	EC	Satire	Standard comic	2.0 Good	1	$13		Parodies senate investigation	http://my.comics.org/issue/11357/	
Panic	4		1954	EC	Satire	Standard comic	1.0 Fair	1	$6			http://my.comics.org/issue/11488/	
Panic	4	Dec.	1997	Gemstone	Satire	Standard comic		1	$3			http://my.comics.org/issue/304820/	
Panic	7			Gemstone		Standard comic	9.4 Near Mint	1	$3			http://my.comics.org/issue/304823/	
Panic	7		1955	EC	Satire	Standard comic	1.0 Fair	1	$5			http://my.comics.org/issue/11878/	
Panic	8			Gemstone		Standard comic	9.4 Near Mint	1	$3			http://my.comics.org/issue/304824/	
Panic	10	June	1998	Gemstone	Satire	Standard comic		1	$3			http://my.comics.org/issue/304826/	
Panic	11		1955	EC	Satire	Standard comic	1.0 Fair	1	$5			http://my.comics.org/issue/12376/	
Panic	11	Sept.	1999	Gemstone	Satire	Standard comic		1	$3			http://my.comics.org/issue/304827/	
Paramount Animated Comics	18			Harvey		Standard comic	1.0 Fair	1	$5		coupon off back cover	http://my.comics.org/issue/264155/	
Partridge Family	15			Charlton	TV	Standard comic	6.5 Fine +	1	$11			http://my.comics.org/issue/169915/	
Pat the Brat Comics Digest Magazine	1			Archie		Standard comic	4.0 Very Good	1	$4			http://my.comics.org/issue/298304/	
Patsy Walker	25		1949	Marvel		Standard comic	0.5 Poor	1	$0		no cover	http://my.comics.org/issue/93190/	
Patsy Walker	104		1962	Marvel	Teen	Standard comic	4.5 Very Good +	1	$8			http://my.comics.org/issue/93269/cover/4/	
Patsy Walker	118		1964	Marvel		Standard comic	2.0 Good	1	$4			http://my.comics.org/issue/93283/	
Peanuts	4		1963	Gold Key		Standard comic	2.0 Good	1	$8			http://my.comics.org/issue/18232/	
Peep Show	2			Drawn & Quarterly		Standard comic		1	$3		Arbitrary value assigned (not in price guide)		
Pep Comics	113			Archie		Standard comic	2.0 Good	1	$10		2nd copy no cover		
Pep Comics	332			Archie		Standard comic	4.0 Very Good	1	$2				
Pep Comics	336			Archie		Standard comic	4.0 Very Good	1	$2				
Pep Comics	340			Archie		Standard comic	4.0 Very Good	1	$2				
Pep Comics	360			Archie		Standard comic	4.0 Very Good	1	$2				
Pep Comics	362			Archie		Standard comic	6.0 Fine	1	$2				
Pep Comics	385			Archie		Standard comic	4.0 Very Good	1	$2				
Peter Porkchops	9			DC		Standard comic	0.5 Poor	1	$0		no cover	http://my.comics.org/issue/75150/	
Phantom	14			Gold Key		Standard comic	2.0 Good	1	$6				
Phantom	20		1967	King		Standard comic	8.0 Very Fine	1	$28			http://my.comics.org/issue/20678/	
Phantom	22		1967	King		Standard comic	9.9 Mint	1	$60		In 3-pack, true mint	http://my.comics.org/issue/20979/	
Phantom	23		1967	King		Standard comic	9.9 Mint	1	$60		In 3-pack, true mint	http://my.comics.org/issue/21125/	
Phantom	26			King	Superhero	Standard comic	2.0 Good	1	$4			https://my.comics.org/issue/21360/	
Phantom	33			Charlton		Standard comic	2.0 Good	1	$3			https://my.comics.org/issue/22872/	
Phantom	47			Charlton		Standard comic	2.0 Good	1	$3			https://my.comics.org/issue/24677/	
Phantom	53			Charlton		Standard comic	8.0 Very Fine	1	$14			https://my.comics.org/issue/25596/	
Phantom	54			Charlton		Standard comic	8.0 Very Fine	1	$14			https://my.comics.org/issue/25887/	
Phantom	56			Charlton		Standard comic	8.0 Very Fine	1	$14			http://my.comics.org/issue/26272/	
Phantom	57			Charlton		Standard comic	8.0 Very Fine	1	$14			http://my.comics.org/issue/26497/	
Phantom	57			Charlton		Standard comic	4.0 Very Good	1	$6			https://my.comics.org/issue/26497/	
Phantom	62			Charlton		Standard comic	8.0 Very Fine	1	$14			http://my.comics.org/issue/27891/	
Phantom	65			Charlton		Standard comic	4.0 Very Good	1	$6			https://my.comics.org/issue/28615/	
Phantom Blot	1		1964	Gold Key	Funny Animal	Standard comic	3.0 Good/Very Good	1	$8			http://my.comics.org/issue/18634/	
Phantom Blot	2		1965	Gold Key	Funny Animal	Standard comic	4.0 Very Good	1	$5		1st Super Goof	http://my.comics.org/issue/18636/	
Phantom Blot	3		1965	Gold Key	Funny Animal	Standard comic	3.0 Good/Very Good	1	$6			http://my.comics.org/issue/18637/	
Phantom Blot	4		1965	Gold Key	Funny Animal	Standard comic	3.0 Good/Very Good	1	$6			http://my.comics.org/issue/18638/	
Phantom Blot	5		1966	Gold Key	Funny Animal	Standard comic	3.0 Good/Very Good	1	$6			http://my.comics.org/issue/18639/	
Phantom Blot	7		1966	Gold Key	Funny Animal	Standard comic	4.5 Very Good +	1	$10			http://my.comics.org/issue/20466/	
Phantom Stranger	29			DC		Standard comic	2.0 Good	1	$3				
Phantom Stranger	33			DC		Standard comic	4.0 Very Good	1	$6				
Phony Pages	1	June	1984	Renegade Press		Standard comic		1	$2		Arbitrary value assigned (not in price guide)		
PI's	1			First		Standard comic		1	$3				
Picture Stories from the Bible � New Testament	2	April	1945	DC	ReligiousClassic/Literary	Standard comic	Fine	1	$57			http://my.comics.org/issue/210176/	
Picture Stories from the Bible � New Testament	3	March	1946	EC	ReligiousClassic/Literary	Standard comic	6.0 Fine	1	$57			http://my.comics.org/issue/244846/	
Picture Stories from the Bible � Old Testament	2	Winter	1942	DC	ReligiousClassic/Literary	Standard comic	Good	1	$24			http://my.comics.org/issue/201821/	
Picture Stories from the Bible � Old Testament	4	Fall	1943	DC	ReligiousClassic/Literary	Standard comic	2.0 Good	1	$24			http://my.comics.org/issue/201823/	
Pink Panther	78			Gold Key		Standard comic	8.0 Very Fine	1	$10			http://my.comics.org/issue/277690/	
